Token;Tag
 ;O
conferidos;O
 ;O
pelo;O
 ;O
Regimento;O
 ;O
Interno;O
 ;O
do;O
 ;O
STF;O
,;O
 ;O
para;O
 ;O
ordenar;O
 ;O
a;O
 ;O
realização;O
 ;O
de;O
 ;O
meios;O
 ;O
de;O
 ;O
obtenção;O
 ;O
de;O
 ;O
prova;O
 ;O
(;O
art;B_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
21;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
I;I_Ref. Legislativa
 ;I_Ref. Legislativa
e;I_Ref. Legislativa
 ;I_Ref. Legislativa
II;I_Ref. Legislativa
 ;I_Ref. Legislativa
do;I_Ref. Legislativa
 ;I_Ref. Legislativa
RISTF;I_Ref. Legislativa
);I_Ref. Legislativa
,;O
 ;O
e;O
 ;O
por;O
 ;O
conseguinte;O
,;O
 ;O
monocraticamente;O
,;O
 ;O
homologar;O
 ;O
acordos;O
 ;O
de;O
 ;O
colaboração;O
 ;O
premiada;O
,;O
 ;O
oportunidade;O
 ;O
na;O
 ;O
qual;O
 ;O
se;O
 ;O
restringe;O
 ;O
ao;O
 ;O
juízo;O
 ;O
de;O
 ;O
regularidade;O
,;O
 ;O
legalidade;O
 ;O
e;O
 ;O
voluntariedade;O
 ;O
da;O
 ;O
avença;O
,;O
 ;O
nos;O
 ;O
limites;O
 ;O
do;O
 ;O
art;B_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
4ª;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
§;I_Ref. Legislativa
 ;I_Ref. Legislativa
7º;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
da;I_Ref. Legislativa
 ;I_Ref. Legislativa
Lei;I_Ref. Legislativa
 ;I_Ref. Legislativa
n;I_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
12.850/2013;I_Ref. Legislativa
.;I_Ref. Legislativa
 ;O
"
";O
"
";O
Rememore;O
-;O
se;O
 ;O
o;O
 ;O
que;O
 ;O
dispõe;O
 ;O
essa;O
 ;O
regra;O
:;O
 ;O
"
";O
"
";O
“Art;O
.;O
 ;O
4º;O
 ;O
-;O
 ;O
O;O
 ;O
juiz;O
 ;O
poderá;O
,;O
 ;O
a;O
 ;O
requerimento;O
 ;O
das;O
 ;O
partes;O
,;O
 ;O
conceder;O
 ;O
o;O
 ;O
perdão;O
 ;O
judicial;O
,;O
 ;O
reduzir;O
 ;O
em;O
 ;O
até;O
 ;O
2/3;O
 ;O
(;O
dois;O
 ;O
terços;O
);O
 ;O
a;O
 ;O
pena;O
 ;O
privativa;O
 ;O
de;O
 ;O
liberdade;O
 ;O
ou;O
 ;O
substituí;O
-;O
la;O
 ;O
por;O
 ;O
restritiva;O
 ;O
de;O
 ;O
direitos;O
 ;O
daquele;O
 ;O
que;O
 ;O
tenha;O
 ;O
colaborado;O
 ;O
efetiva;O
 ;O
e;O
 ;O
voluntariamente;O
 ;O
com;O
 ;O
a;O
 ;O
investigação;O
 ;O
e;O
 ;O
com;O
 ;O
o;O
 ;O
processo;O
 ;O
criminal;O
,;O
 ;O
desde;O
 ;O
que;O
 ;O
dessa;O
 ;O
colaboração;O
 ;O
advenha;O
 ;O
um;O
 ;O
ou;O
 ;O
mais;O
 ;O
dos;O
 ;O
seguintes;O
 ;O
resultados;O
:;O
 ;O
"
";O
"
";O
I;O
 ;O
-;O
 ;O
a;O
 ;O
identificação;O
 ;O
dos;O
 ;O
demais;O
 ;O
coautores;O
 ;O
e;O
 ;O
partícipes;O
 ;O
da;O
 ;O
organização;O
 ;O
criminosa;O
 ;O
e;O
 ;O
das;O
 ;O
infrações;O
 ;O
penais;O
 ;O
por;O
 ;O
eles;O
 ;O
"praticadas;";O
 ;O
"
";O
"
";O
II;O
 ;O
-;O
 ;O
a;O
 ;O
revelação;O
 ;O
da;O
 ;O
estrutura;O
 ;O
hierárquica;O
 ;O
e;O
 ;O
da;O
 ;O
divisão;O
 ;O
de;O
 ;O
tarefas;O
 ;O
da;O
 ;O
organização;O
 ;O
"criminosa;";O
 ;O
"
";O
"
";O
III;O
 ;O
-;O
 ;O
a;O
 ;O
prevenção;O
 ;O
de;O
 ;O
infrações;O
 ;O
penais;O
 ;O
decorrentes;O
 ;O
das;O
 ;O
atividades;O
 ;O
da;O
 ;O
organização;O
 ;O
"criminosa;";O
 ;O
"
";O
"
";O
IV;O
 ;O
-;O
 ;O
a;O
 ;O
recuperação;O
 ;O
total;O
 ;O
ou;O
 ;O
parcial;O
 ;O
do;O
 ;O
produto;O
 ;O
ou;O
 ;O
do;O
 ;O
proveito;O
 ;O
das;O
 ;O
infrações;O
 ;O
penais;O
 ;O
praticadas;O
 ;O
pela;O
 ;O
organização;O
 ;O
"criminosa;";O
 ;O
"
";O
"
";O
V;O
 ;O
-;O
 ;O
a;O
 ;O
localização;O
 ;O
de;O
 ;O
eventual;O
 ;O
vítima;O
 ;O
com;O
 ;O
a;O
 ;O
sua;O
 ;O
integridade;O
 ;O
física;O
 ;O
preservada;O
.;O
 ;O
"
";O
"
";O
§;O
 ;O
1º;O
 ;O
Em;O
 ;O
qualquer;O
 ;O
caso;O
,;O
 ;O
a;O
 ;O
concessão;O
 ;O
do;O
 ;O
benefício;O
 ;O
levará;O
 ;O
em;O
 ;O
conta;O
 ;O
a;O
 ;O
personalidade;O
 ;O
do;O
 ;O
colaborador;O
,;O
 ;O
a;O
 ;O
natureza;O
,;O
 ;O
as;O
 ;O
circunstâncias;O
,;O
 ;O
a;O
 ;O
gravidade;O
 ;O
e;O
 ;O
a;O
 ;O
repercussão;O
 ;O
social;O
 ;O
do;O
 ;O
fato;O
 ;O
criminoso;O
 ;O
e;O
 ;O
a;O
 ;O
eficácia;O
 ;O
da;O
 ;O
colaboração;O
.;O
 ;O
"
";O
"
";O
§;O
 ;O
2º;O
 ;O
Considerando;O
 ;O
a;O
 ;O
relevância;O
 ;O
da;O
 ;O
colaboração;O
 ;O
prestada;O
,;O
 ;O
o;O
 ;O
Ministério;O
 ;O
Público;O
,;O
 ;O
a;O
 ;O
qualquer;O
 ;O
tempo;O
,;O
 ;O
e;O
 ;O
o;O
 ;O
delegado;O
 ;O
de;O
 ;O
polícia;O
,;O
 ;O
nos;O
 ;O
autos;O
 ;O
do;O
 ;O
inquérito;O
 ;O
policial;O
,;O
 ;O
com;O
 ;O
a;O
 ;O
manifestação;O
 ;O
do;O
 ;O
"
";O
"
";O
Voto;O
 ;O
-;O
 ;O
MIN;B_Pessoa
.;I_Pessoa
 ;I_Pessoa
EDSON;I_Pessoa
 ;I_Pessoa
FACHIN;I_Pessoa
 ;I_Pessoa
"
";O
"
";O
Ministério;O
 ;O
Público;O
,;O
 ;O
poderão;O
 ;O
requerer;O
 ;O
ou;O
 ;O
representar;O
 ;O
ao;O
 ;O
juiz;O
 ;O
pela;O
 ;O
concessão;O
 ;O
de;O
 ;O
perdão;O
 ;O
judicial;O
 ;O
ao;O
 ;O
colaborador;O
,;O
 ;O
ainda;O
 ;O
que;O
 ;O
esse;O
 ;O
benefício;O
 ;O
não;O
 ;O
tenha;O
 ;O
sido;O
 ;O
previsto;O
 ;O
na;O
 ;O
proposta;O
 ;O
inicial;O
,;O
 ;O
aplicando;O
-;O
se;O
,;O
 ;O
no;O
 ;O
que;O
 ;O
couber;O
,;O
 ;O
o;O
 ;O
art;B_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
28;I_Ref. Legislativa
 ;I_Ref. Legislativa
do;I_Ref. Legislativa
 ;I_Ref. Legislativa
Decreto;I_Ref. Legislativa
-;I_Ref. Legislativa
Lei;I_Ref. Legislativa
 ;I_Ref. Legislativa
nº;I_Ref. Legislativa
 ;I_Ref. Legislativa
3.689;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;O
de;O
 ;O
3;O
 ;O
de;O
 ;O
outubro;O
 ;O
de;O
 ;O
1941;O
 ;O
(;O
Código;O
 ;O
de;O
 ;O
Processo;O
 ;O
Penal;O
);O
.;O
 ;O
"
";O
"
";O
id;O
:;O
 ;O
20180503_Pet_7074_314257052;O
