Token;Tag
inferior;O
 ;O
a;O
 ;O
13°;O
 ;O
Gay;O
 ;O
Lussac;O
.;O
 ;O
"
";O
"
";O
Vê;O
-;O
se;O
,;O
 ;O
desde;O
 ;O
logo;O
,;O
 ;O
que;O
 ;O
o;O
 ;O
pedido;O
,;O
 ;O
nesta;O
 ;O
ação;O
,;O
 ;O
importa;O
 ;O
em;O
 ;O
pretender;O
 ;O
transformar;O
 ;O
o;O
 ;O
STF;O
 ;O
em;O
 ;O
legislador;O
 ;O
positivo;O
.;O
 ;O
"
";O
"
";O
Se;O
 ;O
declararmos;O
 ;O
a;O
 ;O
inconstitucionalidade;O
 ;O
da;O
 ;O
regra;O
,;O
 ;O
estaremos;O
 ;O
estendendo;O
 ;O
as;O
 ;O
restrições;O
 ;O
da;O
 ;O
lei;O
 ;O
a;O
 ;O
âmbito;O
 ;O
por;O
 ;O
ela;O
 ;O
não;O
 ;O
alcançado;O
 ;O
e;O
 ;O
desejado;O
.;O
 ;O
"
";O
"
";O
A;O
 ;O
Constituição;O
 ;O
determina;O
 ;O
que;O
 ;O
“a;O
 ;O
propaganda;O
 ;O
comercial;O
 ;O
de;O
 ;O
.;O
.;O
.;O
 ;O
bebidas;O
 ;O
alcoólicas;O
,;O
 ;O
.;O
.;O
.;O
 ;O
estará;O
 ;O
sujeita;O
 ;O
a;O
 ;O
restrições;O
 ;O
legais;O
,;O
 ;O
.;O
.;O
.;O
”;O
 ;O
(;O
art;B_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
220;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
§4º;I_Ref. Legislativa
);I_Ref. Legislativa
.;O
 ;O
"
";O
"
";O
Atribui;O
 ;O
a;O
 ;O
Constituição;O
 ;O
à;O
 ;O
“lei;O
 ;O
federal;O
 ;O
.;O
.;O
.;O
 ;O
estabelecer;O
 ;O
os;O
 ;O
meios;O
 ;O
legais;O
 ;O
que;O
 ;O
garantam;O
 ;O
à;O
 ;O
pessoa;O
 ;O
e;O
 ;O
à;O
 ;O
família;O
 ;O
a;O
 ;O
possibilidade;O
 ;O
de;O
 ;O
se;O
 ;O
defenderem;O
 ;O
.;O
.;O
.;O
 ;O
da;O
 ;O
propaganda;O
 ;O
de;O
 ;O
produtos;O
 ;O
.;O
.;O
.;O
 ;O
nocivos;O
 ;O
à;O
 ;O
saúde;O
 ;O
.;O
.;O
.;O
”;O
 ;O
(;O
art;B_Ref. Legislativa
.;I_Ref. Legislativa
 ;I_Ref. Legislativa
220;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
§3º;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;I_Ref. Legislativa
II;I_Ref. Legislativa
);I_Ref. Legislativa
.;O
 ;O
"
";O
"
";O
O;O
 ;O
legislador;O
,;O
 ;O
na;O
 ;O
linha;O
 ;O
determinada;O
 ;O
pela;O
 ;O
Constituição;O
,;O
 ;O
resolveu;O
 ;O
dispor;O
,;O
 ;O
na;O
 ;O
Lei;B_Ref. Legislativa
 ;I_Ref. Legislativa
9.294/96;I_Ref. Legislativa
,;I_Ref. Legislativa
 ;O
sobre;O
 ;O
o;O
 ;O
uso;O
 ;O
e;O
 ;O
a;O
 ;O
propaganda;O
 ;O
de;O
 ;O
“produtos;O
 ;O
fumígeros”;O
,;O
 ;O
“de;O
 ;O
bebidas;O
 ;O
alcoólicas;O
 ;O
com;O
 ;O
teor;O
 ;O
superior;O
 ;O
a;O
 ;O
13°;O
 ;O
Gay;O
 ;O
Lussac”;O
,;O
 ;O
de;O
 ;O
medicamentos;O
 ;O
e;O
 ;O
de;O
 ;O
defensivos;O
 ;O
agrícolas;O
.;O
 ;O
"
";O
"
";O
Não;O
 ;O
dispôs;O
 ;O
a;O
 ;O
lei;O
 ;O
sobre;O
 ;O
bebidas;O
 ;O
com;O
 ;O
teor;O
 ;O
alcoólico;O
 ;O
inferior;O
 ;O
a;O
 ;O
13°;O
 ;O
"
";O
"
";O
Gay;O
 ;O
Lussac;O
 ;O
(;O
cerveja;O
,;O
 ;O
vinhos;O
,;O
 ;O
etc;O
.;O
);O
.;O
 ;O
"
";O
"
";O
Poderia;O
 ;O
fazê;O
-;O
lo;O
,;O
 ;O
mas;O
 ;O
não;O
 ;O
o;O
 ;O
fez;O
.;O
O;O
 ;O
projeto;O
 ;O
do;O
 ;O
Deputado;B_Pessoa
 ;I_Pessoa
Elias;I_Pessoa
 ;I_Pessoa
Murad;I_Pessoa
,;I_Pessoa
 ;O
em;O
 ;O
tramitação;O
 ;O
na;O
 ;O
Câmara;O
 ;O
dos;O
 ;O
Deputados;O
,;O
 ;O
quer;O
 ;O
estender;O
 ;O
as;O
 ;O
restrições;O
 ;O
da;O
 ;O
lei;O
 ;O
à;O
 ;O
todas;O
 ;O
as;O
 ;O
bebidas;O
 ;O
com;O
 ;O
qualquer;O
 ;O
teor;O
 ;O
alcoólico;O
.;O
 ;O
"
";O
"
";O
id;O
:;O
 ;O
20150803_ADO_22_307323889;O
